district,state,date,temp_max_c,temp_min_c,precip_mm,rain_mm
Belagavi,Karnataka,2023-11-15,30.3,19.0,0.0,0.0
Belagavi,Karnataka,2023-11-16,31.0,19.0,0.0,0.0
Belagavi,Karnataka,2023-11-17,31.1,18.6,0.0,0.0
Belagavi,Karnataka,2023-11-18,32.2,20.1,0.0,0.0
Belagavi,Karnataka,2023-11-19,33.0,21.4,0.0,0.0
Belagavi,Karnataka,2023-11-20,31.3,20.5,0.0,0.0
Belagavi,Karnataka,2023-11-21,31.7,17.9,0.0,0.0
Belagavi,Karnataka,2023-11-22,31.5,20.0,0.0,0.0
Belagavi,Karnataka,2023-11-23,32.1,20.2,0.0,0.0
Belagavi,Karnataka,2023-11-24,31.4,21.4,1.2,1.2
Belagavi,Karnataka,2023-11-25,31.5,21.6,4.4,4.4
Belagavi,Karnataka,2023-11-26,31.2,20.0,2.5,2.5
Belagavi,Karnataka,2023-11-27,31.4,20.4,0.0,0.0
Belagavi,Karnataka,2023-11-28,30.2,20.6,2.1,2.1
Belagavi,Karnataka,2023-11-29,30.1,20.5,1.8,1.8
Belagavi,Karnataka,2023-11-30,31.0,20.0,0.5,0.5
Belagavi,Karnataka,2023-12-01,29.7,20.4,1.6,1.6
Belagavi,Karnataka,2023-12-02,30.8,19.8,0.2,0.2
Belagavi,Karnataka,2023-12-03,30.8,19.4,0.1,0.1
Belagavi,Karnataka,2023-12-04,30.8,19.0,0.0,0.0
Belagavi,Karnataka,2023-12-05,30.1,19.6,0.0,0.0
Belagavi,Karnataka,2023-12-06,29.8,18.7,0.0,0.0
Belagavi,Karnataka,2023-12-07,29.7,18.0,0.2,0.2
Belagavi,Karnataka,2023-12-08,30.2,18.6,0.3,0.3
Belagavi,Karnataka,2023-12-09,30.2,20.0,0.0,0.0
Belagavi,Karnataka,2023-12-10,30.0,21.6,0.0,0.0
Belagavi,Karnataka,2023-12-11,30.8,19.7,0.0,0.0
Belagavi,Karnataka,2023-12-12,30.6,18.3,0.0,0.0
Belagavi,Karnataka,2023-12-13,29.7,17.2,0.0,0.0
Belagavi,Karnataka,2023-12-14,28.6,18.3,0.0,0.0
Belagavi,Karnataka,2023-12-15,29.0,15.7,0.0,0.0
Belagavi,Karnataka,2023-12-16,30.8,17.0,0.0,0.0
Belagavi,Karnataka,2023-12-17,30.2,20.1,0.0,0.0
Belagavi,Karnataka,2023-12-18,28.8,20.7,0.0,0.0
Belagavi,Karnataka,2023-12-19,27.9,20.0,0.0,0.0
Belagavi,Karnataka,2023-12-20,29.4,17.6,0.0,0.0
Belagavi,Karnataka,2023-12-21,30.6,17.6,0.0,0.0
Belagavi,Karnataka,2023-12-22,30.6,17.9,0.0,0.0
Belagavi,Karnataka,2023-12-23,30.6,16.2,0.0,0.0
Belagavi,Karnataka,2023-12-24,30.2,15.4,0.0,0.0
Belagavi,Karnataka,2023-12-25,30.7,15.5,0.0,0.0
Belagavi,Karnataka,2023-12-26,31.2,16.7,0.0,0.0
Belagavi,Karnataka,2023-12-27,31.1,16.2,0.0,0.0
Belagavi,Karnataka,2023-12-28,31.2,16.3,0.0,0.0
Belagavi,Karnataka,2023-12-29,31.1,15.5,0.0,0.0
Belagavi,Karnataka,2023-12-30,30.9,17.0,0.0,0.0
Belagavi,Karnataka,2023-12-31,31.0,16.2,0.0,0.0
Belagavi,Karnataka,2024-01-01,30.9,16.4,0.0,0.0
Belagavi,Karnataka,2024-01-02,31.2,17.6,0.0,0.0
Belagavi,Karnataka,2024-01-03,30.8,18.2,0.0,0.0
Belagavi,Karnataka,2024-01-04,30.3,18.3,0.3,0.3
Belagavi,Karnataka,2024-01-05,31.1,18.6,0.0,0.0
Belagavi,Karnataka,2024-01-06,31.3,19.1,0.0,0.0
Belagavi,Karnataka,2024-01-07,31.0,19.8,0.0,0.0
Belagavi,Karnataka,2024-01-08,30.8,20.3,0.0,0.0
Belagavi,Karnataka,2024-01-09,30.2,20.9,3.9,3.9
Belagavi,Karnataka,2024-01-10,30.4,19.3,0.0,0.0
Belagavi,Karnataka,2024-01-11,31.5,19.2,0.0,0.0
Belagavi,Karnataka,2024-01-12,31.7,18.7,0.0,0.0
Belagavi,Karnataka,2024-01-13,31.7,18.0,0.0,0.0
Belagavi,Karnataka,2024-01-14,31.4,18.8,0.0,0.0
Belagavi,Karnataka,2024-01-15,30.3,18.4,0.0,0.0
Belagavi,Karnataka,2024-01-16,30.6,16.3,0.0,0.0
Belagavi,Karnataka,2024-01-17,30.8,16.3,0.0,0.0
Belagavi,Karnataka,2024-01-18,29.7,15.8,0.0,0.0
Belagavi,Karnataka,2024-01-19,30.5,15.7,0.0,0.0
Belagavi,Karnataka,2024-01-20,31.0,16.6,0.0,0.0
Belagavi,Karnataka,2024-01-21,30.5,16.4,0.0,0.0
Belagavi,Karnataka,2024-01-22,31.7,16.3,0.0,0.0
Belagavi,Karnataka,2024-01-23,31.9,14.8,0.0,0.0
Belagavi,Karnataka,2024-01-24,30.3,13.7,0.0,0.0
Belagavi,Karnataka,2024-01-25,30.9,15.9,0.0,0.0
Belagavi,Karnataka,2024-01-26,31.6,17.1,0.0,0.0
Belagavi,Karnataka,2024-01-27,31.6,17.4,0.0,0.0
Belagavi,Karnataka,2024-01-28,31.1,17.8,0.0,0.0
Belagavi,Karnataka,2024-01-29,31.7,16.5,0.0,0.0
Belagavi,Karnataka,2024-01-30,31.2,16.1,0.0,0.0
Belagavi,Karnataka,2024-01-31,31.0,17.0,0.0,0.0
Belagavi,Karnataka,2024-02-01,31.6,14.3,0.0,0.0
Belagavi,Karnataka,2024-02-02,30.5,15.3,0.0,0.0
Belagavi,Karnataka,2024-02-03,33.0,17.2,0.0,0.0
Belagavi,Karnataka,2024-02-04,33.7,19.1,0.0,0.0
Belagavi,Karnataka,2024-02-05,33.6,19.3,0.0,0.0
Belagavi,Karnataka,2024-02-06,34.5,19.2,0.0,0.0
Belagavi,Karnataka,2024-02-07,34.7,19.3,0.0,0.0
Belagavi,Karnataka,2024-02-08,35.1,21.2,0.0,0.0
Belagavi,Karnataka,2024-02-09,34.9,19.8,0.0,0.0
Belagavi,Karnataka,2024-02-10,34.8,18.4,0.0,0.0
Belagavi,Karnataka,2024-02-11,34.4,18.6,0.0,0.0
Belagavi,Karnataka,2024-02-12,34.5,18.8,0.0,0.0
Belagavi,Karnataka,2024-02-13,34.4,19.3,0.0,0.0
Belagavi,Karnataka,2024-02-14,34.0,18.0,0.0,0.0
Belagavi,Karnataka,2024-02-15,34.6,19.6,0.0,0.0
Belagavi,Karnataka,2024-02-16,35.1,17.6,0.0,0.0
Belagavi,Karnataka,2024-02-17,34.9,18.8,0.0,0.0
Belagavi,Karnataka,2024-02-18,34.5,17.5,0.0,0.0
Belagavi,Karnataka,2024-02-19,35.2,19.3,0.0,0.0
Belagavi,Karnataka,2024-02-20,35.1,19.4,0.0,0.0
Belagavi,Karnataka,2024-02-21,35.3,19.2,0.0,0.0
Belagavi,Karnataka,2024-02-22,34.2,17.7,0.0,0.0
Belagavi,Karnataka,2024-02-23,33.2,17.4,0.0,0.0
Belagavi,Karnataka,2024-02-24,34.3,18.4,0.0,0.0
Belagavi,Karnataka,2024-02-25,34.4,19.1,0.0,0.0
Belagavi,Karnataka,2024-02-26,36.1,20.0,0.0,0.0
Belagavi,Karnataka,2024-02-27,35.4,20.8,0.0,0.0
Belagavi,Karnataka,2024-02-28,36.0,21.8,0.0,0.0
Belagavi,Karnataka,2024-02-29,36.3,22.3,0.0,0.0
Belagavi,Karnataka,2024-03-01,36.4,21.6,0.0,0.0
Belagavi,Karnataka,2024-03-02,36.4,19.7,0.0,0.0
Belagavi,Karnataka,2024-03-03,34.8,20.7,0.0,0.0
Belagavi,Karnataka,2024-03-04,35.3,19.9,0.0,0.0
Belagavi,Karnataka,2024-03-05,35.8,19.8,0.0,0.0
Belagavi,Karnataka,2024-03-06,36.0,20.9,0.0,0.0
Belagavi,Karnataka,2024-03-07,36.1,19.3,0.0,0.0
Belagavi,Karnataka,2024-03-08,36.7,20.4,0.0,0.0
Belagavi,Karnataka,2024-03-09,37.6,20.3,0.0,0.0
Belagavi,Karnataka,2024-03-10,38.0,22.2,0.0,0.0
Belagavi,Karnataka,2024-03-11,38.4,23.8,0.0,0.0
Belagavi,Karnataka,2024-03-12,37.7,26.1,0.0,0.0
Belagavi,Karnataka,2024-03-13,38.5,23.0,0.0,0.0
Belagavi,Karnataka,2024-03-14,37.5,21.4,0.0,0.0
Belagavi,Karnataka,2024-03-15,37.3,21.4,0.0,0.0
Belagavi,Karnataka,2024-03-16,37.4,22.2,0.0,0.0
Belagavi,Karnataka,2024-03-17,37.8,20.8,0.0,0.0
Belagavi,Karnataka,2024-03-18,37.4,21.7,0.0,0.0
Belagavi,Karnataka,2024-03-19,37.9,22.3,0.0,0.0
Belagavi,Karnataka,2024-03-20,37.1,22.1,0.0,0.0
Belagavi,Karnataka,2024-03-21,37.3,22.8,0.0,0.0
Belagavi,Karnataka,2024-03-22,38.1,22.9,0.0,0.0
Belagavi,Karnataka,2024-03-23,37.5,23.0,0.0,0.0
Belagavi,Karnataka,2024-03-24,39.3,24.6,0.0,0.0
Belagavi,Karnataka,2024-03-25,39.1,24.8,0.0,0.0
Belagavi,Karnataka,2024-03-26,39.6,23.6,0.0,0.0
Belagavi,Karnataka,2024-03-27,39.3,23.8,0.0,0.0
Belagavi,Karnataka,2024-03-28,39.2,23.7,0.0,0.0
Belagavi,Karnataka,2024-03-29,39.6,25.0,0.0,0.0
Belagavi,Karnataka,2024-03-30,39.8,24.1,0.0,0.0
Belagavi,Karnataka,2024-03-31,39.3,25.2,0.0,0.0
Belagavi,Karnataka,2024-04-01,40.2,25.1,0.0,0.0
Belagavi,Karnataka,2024-04-02,40.8,23.6,0.0,0.0
Belagavi,Karnataka,2024-04-03,40.5,23.8,0.0,0.0
Belagavi,Karnataka,2024-04-04,41.4,24.8,0.0,0.0
Belagavi,Karnataka,2024-04-05,41.6,26.5,0.0,0.0
Belagavi,Karnataka,2024-04-06,41.2,26.9,0.0,0.0
Belagavi,Karnataka,2024-04-07,40.5,25.7,0.0,0.0
Belagavi,Karnataka,2024-04-08,40.4,23.8,0.0,0.0
Belagavi,Karnataka,2024-04-09,39.9,24.0,0.0,0.0
Belagavi,Karnataka,2024-04-10,40.1,25.2,0.0,0.0
Belagavi,Karnataka,2024-04-11,39.2,26.6,0.9,0.9
Belagavi,Karnataka,2024-04-12,38.0,25.4,0.3,0.3
Belagavi,Karnataka,2024-04-13,37.4,23.9,2.2,2.2
Belagavi,Karnataka,2024-04-14,38.5,24.3,0.0,0.0
Belagavi,Karnataka,2024-04-15,40.4,26.6,0.0,0.0
Belagavi,Karnataka,2024-04-16,40.7,25.0,0.0,0.0
Belagavi,Karnataka,2024-04-17,40.3,26.2,0.1,0.1
Belagavi,Karnataka,2024-04-18,40.3,26.9,0.4,0.4
Belagavi,Karnataka,2024-04-19,39.8,26.9,1.8,1.8
Belagavi,Karnataka,2024-04-20,34.7,24.6,8.7,8.7
Belagavi,Karnataka,2024-04-21,38.6,25.3,0.8,0.8
Belagavi,Karnataka,2024-04-22,37.6,25.6,3.4,3.4
Belagavi,Karnataka,2024-04-23,38.3,25.0,0.0,0.0
Belagavi,Karnataka,2024-04-24,39.0,25.6,0.1,0.1
Belagavi,Karnataka,2024-04-25,39.2,24.8,0.0,0.0
Belagavi,Karnataka,2024-04-26,39.9,25.0,0.0,0.0
Belagavi,Karnataka,2024-04-27,41.5,25.1,0.0,0.0
Belagavi,Karnataka,2024-04-28,42.1,26.3,0.0,0.0
Belagavi,Karnataka,2024-04-29,42.2,27.5,0.0,0.0
Belagavi,Karnataka,2024-04-30,42.6,27.0,0.0,0.0
Belagavi,Karnataka,2024-05-01,41.1,26.4,0.0,0.0
Belagavi,Karnataka,2024-05-02,41.7,24.1,0.0,0.0
Belagavi,Karnataka,2024-05-03,41.8,23.1,0.0,0.0
Belagavi,Karnataka,2024-05-04,42.4,23.4,0.0,0.0
Belagavi,Karnataka,2024-05-05,41.7,23.8,0.0,0.0
Belagavi,Karnataka,2024-05-06,42.0,24.7,0.0,0.0
Belagavi,Karnataka,2024-05-07,41.3,23.3,0.0,0.0
Belagavi,Karnataka,2024-05-08,39.9,23.1,0.0,0.0
Belagavi,Karnataka,2024-05-09,40.8,23.3,0.0,0.0
Belagavi,Karnataka,2024-05-10,39.8,24.7,0.1,0.1
Belagavi,Karnataka,2024-05-11,39.5,25.9,13.5,13.5
Belagavi,Karnataka,2024-05-12,36.2,24.9,8.2,8.2
Belagavi,Karnataka,2024-05-13,36.3,24.8,5.7,5.7
Belagavi,Karnataka,2024-05-14,37.3,23.6,5.2,5.2
Belagavi,Karnataka,2024-05-15,36.6,24.0,0.2,0.2
Belagavi,Karnataka,2024-05-16,38.3,25.0,0.0,0.0
Belagavi,Karnataka,2024-05-17,36.6,24.5,1.7,1.7
Belagavi,Karnataka,2024-05-18,37.4,24.7,1.5,1.5
Belagavi,Karnataka,2024-05-19,37.1,24.5,3.4,3.4
Belagavi,Karnataka,2024-05-20,37.8,25.0,1.8,1.8
Belagavi,Karnataka,2024-05-21,35.9,24.7,2.1,2.1
Belagavi,Karnataka,2024-05-22,38.1,24.4,0.0,0.0
Belagavi,Karnataka,2024-05-23,35.5,26.1,4.3,4.3
Belagavi,Karnataka,2024-05-24,34.9,24.8,11.8,11.8
Belagavi,Karnataka,2024-05-25,33.4,23.8,0.3,0.3
Belagavi,Karnataka,2024-05-26,34.1,24.3,0.9,0.9
Belagavi,Karnataka,2024-05-27,34.4,24.1,0.1,0.1
Belagavi,Karnataka,2024-05-28,34.4,23.9,0.0,0.0
Belagavi,Karnataka,2024-05-29,34.8,22.9,0.0,0.0
Belagavi,Karnataka,2024-05-30,36.7,23.8,0.0,0.0
Belagavi,Karnataka,2024-05-31,36.6,24.2,0.3,0.3
Belagavi,Karnataka,2024-06-01,36.4,24.3,0.5,0.5
Belagavi,Karnataka,2024-06-02,36.8,24.1,0.3,0.3
Belagavi,Karnataka,2024-06-03,33.2,24.0,7.5,7.5
Belagavi,Karnataka,2024-06-04,31.9,25.0,18.4,18.4
Belagavi,Karnataka,2024-06-05,32.4,23.2,6.3,6.3
Belagavi,Karnataka,2024-06-06,31.8,22.8,23.2,23.2
Belagavi,Karnataka,2024-06-07,29.3,22.9,19.9,19.9
Belagavi,Karnataka,2024-06-08,29.1,22.5,11.6,11.6
Belagavi,Karnataka,2024-06-09,26.9,22.5,23.3,23.3
Belagavi,Karnataka,2024-06-10,27.2,22.7,16.4,16.4
Belagavi,Karnataka,2024-06-11,28.1,22.9,8.6,8.6
Belagavi,Karnataka,2024-06-12,27.8,23.3,6.5,6.5
Belagavi,Karnataka,2024-06-13,29.2,22.7,22.4,22.4
Belagavi,Karnataka,2024-06-14,29.4,22.5,0.8,0.8
Belagavi,Karnataka,2024-06-15,30.8,22.2,1.7,1.7
Belagavi,Karnataka,2024-06-16,30.5,22.7,18.1,18.1
Belagavi,Karnataka,2024-06-17,30.5,21.5,6.8,6.8
Belagavi,Karnataka,2024-06-18,30.5,22.6,2.3,2.3
Belagavi,Karnataka,2024-06-19,30.5,22.1,0.1,0.1
Belagavi,Karnataka,2024-06-20,30.0,22.7,11.2,11.2
Belagavi,Karnataka,2024-06-21,28.9,22.6,1.6,1.6
Belagavi,Karnataka,2024-06-22,30.5,23.1,4.2,4.2
Belagavi,Karnataka,2024-06-23,30.1,23.4,2.5,2.5
Belagavi,Karnataka,2024-06-24,30.5,23.3,4.4,4.4
Belagavi,Karnataka,2024-06-25,29.6,23.7,5.4,5.4
Belagavi,Karnataka,2024-06-26,30.0,23.5,2.4,2.4
Belagavi,Karnataka,2024-06-27,27.3,23.0,3.9,3.9
Belagavi,Karnataka,2024-06-28,29.0,22.8,3.7,3.7
Belagavi,Karnataka,2024-06-29,30.0,23.0,6.0,6.0
Belagavi,Karnataka,2024-06-30,29.0,23.1,3.7,3.7
Belagavi,Karnataka,2024-07-01,29.7,23.2,0.7,0.7
Belagavi,Karnataka,2024-07-02,28.3,23.0,3.7,3.7
Belagavi,Karnataka,2024-07-03,29.7,22.9,0.4,0.4
Belagavi,Karnataka,2024-07-04,28.2,22.7,0.5,0.5
Belagavi,Karnataka,2024-07-05,28.2,23.5,4.5,4.5
Belagavi,Karnataka,2024-07-06,27.9,22.6,3.3,3.3
Belagavi,Karnataka,2024-07-07,28.4,22.2,16.2,16.2
Belagavi,Karnataka,2024-07-08,27.9,22.1,20.6,20.6
Belagavi,Karnataka,2024-07-09,28.3,21.9,15.4,15.4
Belagavi,Karnataka,2024-07-10,29.0,22.7,2.3,2.3
Belagavi,Karnataka,2024-07-11,28.7,22.5,2.4,2.4
Belagavi,Karnataka,2024-07-12,29.0,22.8,3.8,3.8
Belagavi,Karnataka,2024-07-13,28.4,22.5,2.4,2.4
Belagavi,Karnataka,2024-07-14,25.2,22.7,25.9,25.9
Belagavi,Karnataka,2024-07-15,26.0,22.6,22.6,22.6
Belagavi,Karnataka,2024-07-16,26.5,22.2,9.9,9.9
Belagavi,Karnataka,2024-07-17,26.5,22.8,1.8,1.8
Belagavi,Karnataka,2024-07-18,26.6,22.6,6.3,6.3
Belagavi,Karnataka,2024-07-19,24.9,22.9,23.1,23.1
Belagavi,Karnataka,2024-07-20,26.3,22.7,9.4,9.4
Belagavi,Karnataka,2024-07-21,25.0,22.6,26.1,26.1
Belagavi,Karnataka,2024-07-22,27.8,22.9,2.6,2.6
Belagavi,Karnataka,2024-07-23,26.4,23.0,10.4,10.4
Belagavi,Karnataka,2024-07-24,26.8,22.8,4.3,4.3
Belagavi,Karnataka,2024-07-25,26.2,23.0,3.1,3.1
Belagavi,Karnataka,2024-07-26,27.9,22.4,6.9,6.9
Belagavi,Karnataka,2024-07-27,25.8,23.0,0.6,0.6
Belagavi,Karnataka,2024-07-28,28.1,23.2,1.5,1.5
Belagavi,Karnataka,2024-07-29,28.3,22.9,1.4,1.4
Belagavi,Karnataka,2024-07-30,29.0,22.2,3.7,3.7
Belagavi,Karnataka,2024-07-31,28.4,22.4,4.2,4.2
Belagavi,Karnataka,2024-08-01,26.3,22.7,4.3,4.3
Belagavi,Karnataka,2024-08-02,26.7,22.4,2.2,2.2
Belagavi,Karnataka,2024-08-03,28.0,22.8,0.6,0.6
Belagavi,Karnataka,2024-08-04,28.1,22.5,4.7,4.7
Belagavi,Karnataka,2024-08-05,29.1,22.2,3.7,3.7
Belagavi,Karnataka,2024-08-06,27.8,22.2,2.9,2.9
Belagavi,Karnataka,2024-08-07,28.3,22.0,20.3,20.3
Belagavi,Karnataka,2024-08-08,28.6,21.8,17.8,17.8
Belagavi,Karnataka,2024-08-09,28.2,21.6,5.9,5.9
Belagavi,Karnataka,2024-08-10,29.0,21.3,2.4,2.4
Belagavi,Karnataka,2024-08-11,29.9,22.3,0.3,0.3
Belagavi,Karnataka,2024-08-12,30.1,20.6,1.0,1.0
Belagavi,Karnataka,2024-08-13,30.8,21.5,1.2,1.2
Belagavi,Karnataka,2024-08-14,30.2,23.0,3.7,3.7
Belagavi,Karnataka,2024-08-15,31.0,22.2,11.8,11.8
Belagavi,Karnataka,2024-08-16,29.8,22.1,6.5,6.5
Belagavi,Karnataka,2024-08-17,29.4,22.8,14.8,14.8
Belagavi,Karnataka,2024-08-18,30.5,21.9,5.4,5.4
Belagavi,Karnataka,2024-08-19,30.4,22.6,17.9,17.9
Belagavi,Karnataka,2024-08-20,27.9,22.9,12.9,12.9
Belagavi,Karnataka,2024-08-21,30.4,22.5,15.2,15.2
Belagavi,Karnataka,2024-08-22,28.1,22.7,0.7,0.7
Belagavi,Karnataka,2024-08-23,28.6,23.5,1.0,1.0
Belagavi,Karnataka,2024-08-24,24.8,22.6,17.7,17.7
Belagavi,Karnataka,2024-08-25,26.1,22.3,6.1,6.1
Belagavi,Karnataka,2024-08-26,27.5,22.2,3.4,3.4
Belagavi,Karnataka,2024-08-27,28.4,22.1,2.2,2.2
Belagavi,Karnataka,2024-08-28,28.4,22.3,1.1,1.1
Belagavi,Karnataka,2024-08-29,28.8,22.7,1.1,1.1
Belagavi,Karnataka,2024-08-30,28.3,22.7,4.8,4.8
Belagavi,Karnataka,2024-08-31,26.2,22.4,3.0,3.0
Belagavi,Karnataka,2024-09-01,24.8,22.6,7.0,7.0
Belagavi,Karnataka,2024-09-02,26.3,22.6,3.1,3.1
Belagavi,Karnataka,2024-09-03,28.5,22.1,5.6,5.6
Belagavi,Karnataka,2024-09-04,28.2,22.9,0.7,0.7
Belagavi,Karnataka,2024-09-05,29.6,22.6,2.0,2.0
Belagavi,Karnataka,2024-09-06,29.5,22.0,2.6,2.6
Belagavi,Karnataka,2024-09-07,29.0,22.0,2.0,2.0
Belagavi,Karnataka,2024-09-08,28.3,22.3,9.9,9.9
Belagavi,Karnataka,2024-09-09,28.3,22.2,1.9,1.9
Belagavi,Karnataka,2024-09-10,28.9,22.3,0.7,0.7
Belagavi,Karnataka,2024-09-11,29.0,22.0,0.7,0.7
Belagavi,Karnataka,2024-09-12,29.2,21.1,0.3,0.3
Belagavi,Karnataka,2024-09-13,29.7,20.7,1.1,1.1
Belagavi,Karnataka,2024-09-14,29.8,21.1,0.7,0.7
Belagavi,Karnataka,2024-09-15,29.6,20.5,0.6,0.6
Belagavi,Karnataka,2024-09-16,28.4,20.5,2.7,2.7
Belagavi,Karnataka,2024-09-17,28.6,21.0,0.8,0.8
Belagavi,Karnataka,2024-09-18,30.1,19.6,0.0,0.0
Belagavi,Karnataka,2024-09-19,29.8,19.2,0.5,0.5
Belagavi,Karnataka,2024-09-20,30.7,20.1,0.2,0.2
Belagavi,Karnataka,2024-09-21,30.1,21.2,8.1,8.1
Belagavi,Karnataka,2024-09-22,29.2,21.8,14.2,14.2
Belagavi,Karnataka,2024-09-23,29.8,21.8,8.2,8.2
Belagavi,Karnataka,2024-09-24,28.4,22.1,25.8,25.8
Belagavi,Karnataka,2024-09-25,26.6,22.2,7.8,7.8
Belagavi,Karnataka,2024-09-26,27.4,21.7,3.3,3.3
Belagavi,Karnataka,2024-09-27,28.6,22.0,1.6,1.6
Belagavi,Karnataka,2024-09-28,29.5,21.5,0.7,0.7
Belagavi,Karnataka,2024-09-29,30.0,20.8,0.8,0.8
Belagavi,Karnataka,2024-09-30,30.1,21.8,3.3,3.3
Belagavi,Karnataka,2024-10-01,31.6,22.0,2.5,2.5
Belagavi,Karnataka,2024-10-02,30.7,21.5,2.1,2.1
Belagavi,Karnataka,2024-10-03,30.7,21.9,4.3,4.3
Belagavi,Karnataka,2024-10-04,30.7,21.4,0.3,0.3
Belagavi,Karnataka,2024-10-05,30.3,20.8,0.2,0.2
Belagavi,Karnataka,2024-10-06,29.9,20.5,3.1,3.1
Belagavi,Karnataka,2024-10-07,30.7,20.6,1.3,1.3
Belagavi,Karnataka,2024-10-08,31.0,20.9,0.0,0.0
Belagavi,Karnataka,2024-10-09,29.5,22.0,10.1,10.1
Belagavi,Karnataka,2024-10-10,29.6,20.5,22.3,22.3
Belagavi,Karnataka,2024-10-11,30.3,20.9,5.8,5.8
Belagavi,Karnataka,2024-10-12,30.1,21.4,1.6,1.6
Belagavi,Karnataka,2024-10-13,29.9,21.2,2.9,2.9
Belagavi,Karnataka,2024-10-14,30.1,21.2,0.7,0.7
Belagavi,Karnataka,2024-10-15,28.1,21.9,9.6,9.6
Belagavi,Karnataka,2024-10-16,29.3,21.5,14.4,14.4
Belagavi,Karnataka,2024-10-17,28.4,21.6,44.2,44.2
Belagavi,Karnataka,2024-10-18,28.5,21.3,16.1,16.1
Belagavi,Karnataka,2024-10-19,29.4,20.1,2.5,2.5
Belagavi,Karnataka,2024-10-20,28.7,21.1,14.8,14.8
Belagavi,Karnataka,2024-10-21,29.2,20.8,7.4,7.4
Belagavi,Karnataka,2024-10-22,29.1,20.7,12.8,12.8
Belagavi,Karnataka,2024-10-23,29.6,19.9,1.4,1.4
Belagavi,Karnataka,2024-10-24,29.4,20.0,0.0,0.0
Belagavi,Karnataka,2024-10-25,29.8,18.4,0.0,0.0
Belagavi,Karnataka,2024-10-26,29.2,19.0,0.0,0.0
Belagavi,Karnataka,2024-10-27,29.7,19.8,0.0,0.0
Belagavi,Karnataka,2024-10-28,29.7,19.0,0.0,0.0
Belagavi,Karnataka,2024-10-29,29.7,19.9,0.1,0.1
Belagavi,Karnataka,2024-10-30,30.0,19.6,0.2,0.2
Belagavi,Karnataka,2024-10-31,30.5,20.2,3.1,3.1
Belagavi,Karnataka,2024-11-01,29.1,21.0,2.1,2.1
Belagavi,Karnataka,2024-11-02,29.7,20.6,5.3,5.3
Belagavi,Karnataka,2024-11-03,29.9,20.8,1.5,1.5
Belagavi,Karnataka,2024-11-04,29.4,19.3,0.4,0.4
Belagavi,Karnataka,2024-11-05,30.1,18.7,0.0,0.0
Belagavi,Karnataka,2024-11-06,30.1,19.8,0.0,0.0
Belagavi,Karnataka,2024-11-07,30.0,17.7,0.0,0.0
Belagavi,Karnataka,2024-11-08,29.9,17.5,0.0,0.0
Belagavi,Karnataka,2024-11-09,30.2,18.3,0.0,0.0
Belagavi,Karnataka,2024-11-10,30.2,20.4,0.0,0.0
Belagavi,Karnataka,2024-11-11,29.5,19.9,0.0,0.0
Belagavi,Karnataka,2024-11-12,31.0,17.5,0.0,0.0
Belagavi,Karnataka,2024-11-13,30.1,19.5,1.0,1.0
Belagavi,Karnataka,2024-11-14,30.8,20.8,13.1,13.1
Belagavi,Karnataka,2024-11-15,29.5,21.3,21.2,21.2
Belagavi,Karnataka,2024-11-16,30.3,20.6,0.1,0.1
Belagavi,Karnataka,2024-11-17,30.1,19.3,0.0,0.0
Belagavi,Karnataka,2024-11-18,28.6,18.1,0.0,0.0
Belagavi,Karnataka,2024-11-19,28.3,15.9,0.0,0.0
Belagavi,Karnataka,2024-11-20,28.5,15.4,0.0,0.0
Belagavi,Karnataka,2024-11-21,28.9,15.8,0.0,0.0
Belagavi,Karnataka,2024-11-22,29.3,16.3,0.0,0.0
Belagavi,Karnataka,2024-11-23,28.9,15.9,0.0,0.0
Belagavi,Karnataka,2024-11-24,29.5,16.7,0.0,0.0
Belagavi,Karnataka,2024-11-25,28.5,14.8,0.0,0.0
Belagavi,Karnataka,2024-11-26,28.0,14.3,0.0,0.0
Belagavi,Karnataka,2024-11-27,28.1,15.8,0.0,0.0
Belagavi,Karnataka,2024-11-28,27.1,14.3,0.0,0.0
Belagavi,Karnataka,2024-11-29,27.8,13.5,0.0,0.0
Belagavi,Karnataka,2024-11-30,29.5,15.5,0.0,0.0
Belagavi,Karnataka,2024-12-01,28.8,18.1,0.0,0.0
Belagavi,Karnataka,2024-12-02,29.4,20.4,0.8,0.8
Belagavi,Karnataka,2024-12-03,29.8,21.7,3.1,3.1
Belagavi,Karnataka,2024-12-04,30.8,22.2,0.1,0.1
Belagavi,Karnataka,2024-12-05,30.8,20.2,7.0,7.0
Belagavi,Karnataka,2024-12-06,28.6,20.5,2.4,2.4
Belagavi,Karnataka,2024-12-07,30.1,20.5,1.3,1.3
Belagavi,Karnataka,2024-12-08,29.2,20.9,0.7,0.7
Belagavi,Karnataka,2024-12-09,29.3,19.9,0.5,0.5
Belagavi,Karnataka,2024-12-10,27.7,20.2,1.6,1.6
Belagavi,Karnataka,2024-12-11,29.2,19.6,0.1,0.1
Belagavi,Karnataka,2024-12-12,28.8,17.4,0.0,0.0
Belagavi,Karnataka,2024-12-13,28.8,17.6,0.0,0.0
Belagavi,Karnataka,2024-12-14,28.9,17.8,0.0,0.0
Belagavi,Karnataka,2024-12-15,28.4,15.2,0.0,0.0
Belagavi,Karnataka,2024-12-16,28.0,13.4,0.0,0.0
Belagavi,Karnataka,2024-12-17,28.3,13.0,0.0,0.0
