facility_id_from,facility_id_to,district,state,travel_time_min
FAC0057,FAC0053,Ernakulam,Kerala,20.55
FAC0057,FAC0054,Ernakulam,Kerala,31.25
FAC0057,FAC0055,Ernakulam,Kerala,32.36
FAC0057,FAC0056,Ernakulam,Kerala,11.94
FAC0057,FAC0058,Ernakulam,Kerala,18.79
FAC0057,FAC0059,Ernakulam,Kerala,3.77
FAC0057,FAC0060,Ernakulam,Kerala,1.93
FAC0058,FAC0031,Ernakulam,Kerala,23.37
FAC0058,FAC0032,Ernakulam,Kerala,23.19
FAC0058,FAC0033,Ernakulam,Kerala,22.32
FAC0058,FAC0034,Ernakulam,Kerala,6.91
FAC0058,FAC0035,Ernakulam,Kerala,7.81
FAC0058,FAC0036,Ernakulam,Kerala,13.96
FAC0058,FAC0037,Ernakulam,Kerala,18.56
FAC0058,FAC0038,Ernakulam,Kerala,15.97
FAC0058,FAC0039,Ernakulam,Kerala,18.83
FAC0058,FAC0040,Ernakulam,Kerala,16.59
FAC0058,FAC0041,Ernakulam,Kerala,22.52
FAC0058,FAC0042,Ernakulam,Kerala,13.91
FAC0058,FAC0043,Ernakulam,Kerala,12.68
FAC0058,FAC0044,Ernakulam,Kerala,30.2
FAC0058,FAC0045,Ernakulam,Kerala,8.16
FAC0058,FAC0046,Ernakulam,Kerala,23.87
FAC0058,FAC0047,Ernakulam,Kerala,22.58
FAC0058,FAC0048,Ernakulam,Kerala,24.23
FAC0058,FAC0049,Ernakulam,Kerala,30.36
FAC0058,FAC0050,Ernakulam,Kerala,24.45
FAC0058,FAC0051,Ernakulam,Kerala,27.34
FAC0058,FAC0052,Ernakulam,Kerala,29.85
FAC0058,FAC0053,Ernakulam,Kerala,36.89
FAC0058,FAC0054,Ernakulam,Kerala,24.81
FAC0058,FAC0055,Ernakulam,Kerala,25.29
FAC0058,FAC0056,Ernakulam,Kerala,28.28
FAC0058,FAC0057,Ernakulam,Kerala,17.62
FAC0058,FAC0059,Ernakulam,Kerala,20.11
FAC0058,FAC0060,Ernakulam,Kerala,19.29
FAC0059,FAC0031,Ernakulam,Kerala,37.4
FAC0059,FAC0032,Ernakulam,Kerala,37.23
FAC0059,FAC0033,Ernakulam,Kerala,25.32
FAC0059,FAC0034,Ernakulam,Kerala,16.0
FAC0059,FAC0035,Ernakulam,Kerala,23.39
FAC0059,FAC0036,Ernakulam,Kerala,16.95
FAC0059,FAC0037,Ernakulam,Kerala,26.03
FAC0059,FAC0038,Ernakulam,Kerala,23.74
FAC0059,FAC0039,Ernakulam,Kerala,26.6
FAC0059,FAC0040,Ernakulam,Kerala,24.35
FAC0059,FAC0041,Ernakulam,Kerala,25.52
FAC0059,FAC0042,Ernakulam,Kerala,16.91
FAC0059,FAC0043,Ernakulam,Kerala,15.67
FAC0059,FAC0044,Ernakulam,Kerala,17.69
FAC0059,FAC0045,Ernakulam,Kerala,23.73
FAC0059,FAC0046,Ernakulam,Kerala,10.5
FAC0059,FAC0047,Ernakulam,Kerala,30.35
FAC0059,FAC0048,Ernakulam,Kerala,11.72
FAC0059,FAC0049,Ernakulam,Kerala,17.85
FAC0059,FAC0050,Ernakulam,Kerala,7.78
FAC0059,FAC0051,Ernakulam,Kerala,19.61
FAC0059,FAC0052,Ernakulam,Kerala,13.18
FAC0059,FAC0053,Ernakulam,Kerala,20.22
FAC0059,FAC0054,Ernakulam,Kerala,33.63
FAC0059,FAC0055,Ernakulam,Kerala,32.71
FAC0059,FAC0056,Ernakulam,Kerala,11.61
FAC0059,FAC0057,Ernakulam,Kerala,3.59
FAC0059,FAC0058,Ernakulam,Kerala,21.17
FAC0059,FAC0060,Ernakulam,Kerala,5.25
FAC0060,FAC0031,Ernakulam,Kerala,36.66
FAC0060,FAC0032,Ernakulam,Kerala,36.49
FAC0060,FAC0033,Ernakulam,Kerala,24.58
FAC0060,FAC0034,Ernakulam,Kerala,15.26
FAC0060,FAC0035,Ernakulam,Kerala,22.65
FAC0060,FAC0036,Ernakulam,Kerala,16.21
FAC0060,FAC0037,Ernakulam,Kerala,25.29
FAC0060,FAC0038,Ernakulam,Kerala,23.0
FAC0060,FAC0039,Ernakulam,Kerala,25.86
FAC0060,FAC0040,Ernakulam,Kerala,23.61
FAC0060,FAC0041,Ernakulam,Kerala,24.77
FAC0060,FAC0042,Ernakulam,Kerala,16.17
FAC0060,FAC0043,Ernakulam,Kerala,14.93
FAC0060,FAC0044,Ernakulam,Kerala,13.67
FAC0060,FAC0045,Ernakulam,Kerala,23.0
FAC0060,FAC0046,Ernakulam,Kerala,5.38
FAC0060,FAC0047,Ernakulam,Kerala,29.61
FAC0060,FAC0048,Ernakulam,Kerala,7.7
FAC0060,FAC0049,Ernakulam,Kerala,13.83
FAC0060,FAC0050,Ernakulam,Kerala,9.75
FAC0060,FAC0051,Ernakulam,Kerala,20.9
FAC0060,FAC0052,Ernakulam,Kerala,15.14
FAC0060,FAC0053,Ernakulam,Kerala,19.44
FAC0060,FAC0054,Ernakulam,Kerala,32.89
FAC0060,FAC0055,Ernakulam,Kerala,34.0
FAC0060,FAC0056,Ernakulam,Kerala,13.57
FAC0060,FAC0057,Ernakulam,Kerala,2.01
FAC0060,FAC0058,Ernakulam,Kerala,20.43
FAC0060,FAC0059,Ernakulam,Kerala,5.41
FAC0061,FAC0062,Nagpur,Maharashtra,1.45
FAC0061,FAC0063,Nagpur,Maharashtra,1.49
FAC0061,FAC0064,Nagpur,Maharashtra,1.55
FAC0061,FAC0065,Nagpur,Maharashtra,1.08
FAC0061,FAC0066,Nagpur,Maharashtra,1.3
FAC0061,FAC0067,Nagpur,Maharashtra,0.86
FAC0061,FAC0068,Nagpur,Maharashtra,1.77
FAC0061,FAC0069,Nagpur,Maharashtra,1.7
FAC0061,FAC0070,Nagpur,Maharashtra,3.62
FAC0061,FAC0071,Nagpur,Maharashtra,3.55
FAC0061,FAC0072,Nagpur,Maharashtra,3.94
FAC0061,FAC0073,Nagpur,Maharashtra,3.98
FAC0061,FAC0074,Nagpur,Maharashtra,25.06
FAC0061,FAC0075,Nagpur,Maharashtra,18.92
FAC0061,FAC0076,Nagpur,Maharashtra,22.47
FAC0061,FAC0077,Nagpur,Maharashtra,3.8
FAC0061,FAC0078,Nagpur,Maharashtra,4.64
FAC0061,FAC0079,Nagpur,Maharashtra,6.82
FAC0061,FAC0080,Nagpur,Maharashtra,6.69
FAC0061,FAC0081,Nagpur,Maharashtra,15.46
FAC0061,FAC0082,Nagpur,Maharashtra,7.96
FAC0061,FAC0083,Nagpur,Maharashtra,5.39
FAC0061,FAC0084,Nagpur,Maharashtra,3.3
FAC0061,FAC0085,Nagpur,Maharashtra,1.08
FAC0061,FAC0086,Nagpur,Maharashtra,1.28
FAC0061,FAC0087,Nagpur,Maharashtra,1.16
FAC0061,FAC0088,Nagpur,Maharashtra,21.37
FAC0061,FAC0089,Nagpur,Maharashtra,4.61
FAC0061,FAC0090,Nagpur,Maharashtra,5.19
FAC0062,FAC0061,Nagpur,Maharashtra,0.93
FAC0062,FAC0063,Nagpur,Maharashtra,1.4
FAC0062,FAC0064,Nagpur,Maharashtra,1.87
FAC0062,FAC0065,Nagpur,Maharashtra,1.42
FAC0062,FAC0066,Nagpur,Maharashtra,1.62
FAC0062,FAC0067,Nagpur,Maharashtra,1.2
FAC0062,FAC0068,Nagpur,Maharashtra,1.84
FAC0062,FAC0069,Nagpur,Maharashtra,1.76
FAC0062,FAC0070,Nagpur,Maharashtra,3.3
FAC0062,FAC0071,Nagpur,Maharashtra,3.56
FAC0062,FAC0072,Nagpur,Maharashtra,3.58
FAC0062,FAC0073,Nagpur,Maharashtra,2.95
FAC0062,FAC0074,Nagpur,Maharashtra,24.03
FAC0062,FAC0075,Nagpur,Maharashtra,18.83
FAC0062,FAC0076,Nagpur,Maharashtra,22.38
FAC0062,FAC0077,Nagpur,Maharashtra,2.77
FAC0062,FAC0078,Nagpur,Maharashtra,4.54
FAC0062,FAC0079,Nagpur,Maharashtra,6.73
FAC0062,FAC0080,Nagpur,Maharashtra,6.6
FAC0062,FAC0081,Nagpur,Maharashtra,15.37
FAC0062,FAC0082,Nagpur,Maharashtra,8.88
FAC0062,FAC0083,Nagpur,Maharashtra,6.32
FAC0062,FAC0084,Nagpur,Maharashtra,4.22
FAC0062,FAC0085,Nagpur,Maharashtra,2.0
FAC0062,FAC0086,Nagpur,Maharashtra,2.21
FAC0062,FAC0087,Nagpur,Maharashtra,2.08
FAC0062,FAC0088,Nagpur,Maharashtra,21.27
FAC0062,FAC0089,Nagpur,Maharashtra,5.54
FAC0062,FAC0090,Nagpur,Maharashtra,6.11
FAC0063,FAC0061,Nagpur,Maharashtra,2.1
FAC0063,FAC0062,Nagpur,Maharashtra,1.61
FAC0063,FAC0064,Nagpur,Maharashtra,0.73
FAC0063,FAC0065,Nagpur,Maharashtra,1.15
FAC0063,FAC0066,Nagpur,Maharashtra,0.79
FAC0063,FAC0067,Nagpur,Maharashtra,1.3
FAC0063,FAC0068,Nagpur,Maharashtra,1.37
FAC0063,FAC0069,Nagpur,Maharashtra,1.29
FAC0063,FAC0070,Nagpur,Maharashtra,3.21
FAC0063,FAC0071,Nagpur,Maharashtra,2.27
FAC0063,FAC0072,Nagpur,Maharashtra,3.53
FAC0063,FAC0073,Nagpur,Maharashtra,3.48
FAC0063,FAC0074,Nagpur,Maharashtra,24.57
FAC0063,FAC0075,Nagpur,Maharashtra,17.43
FAC0063,FAC0076,Nagpur,Maharashtra,20.97
FAC0063,FAC0077,Nagpur,Maharashtra,3.3
FAC0063,FAC0078,Nagpur,Maharashtra,3.14
FAC0063,FAC0079,Nagpur,Maharashtra,5.33
FAC0063,FAC0080,Nagpur,Maharashtra,5.19
FAC0063,FAC0081,Nagpur,Maharashtra,13.97
FAC0063,FAC0082,Nagpur,Maharashtra,8.03
FAC0063,FAC0083,Nagpur,Maharashtra,5.12
FAC0063,FAC0084,Nagpur,Maharashtra,3.97
FAC0063,FAC0085,Nagpur,Maharashtra,1.38
FAC0063,FAC0086,Nagpur,Maharashtra,1.56
FAC0063,FAC0087,Nagpur,Maharashtra,1.6
FAC0063,FAC0088,Nagpur,Maharashtra,19.87
FAC0063,FAC0089,Nagpur,Maharashtra,5.29
FAC0063,FAC0090,Nagpur,Maharashtra,5.86
FAC0064,FAC0061,Nagpur,Maharashtra,2.16
FAC0064,FAC0062,Nagpur,Maharashtra,1.67
FAC0064,FAC0063,Nagpur,Maharashtra,1.14
FAC0064,FAC0065,Nagpur,Maharashtra,0.74
FAC0064,FAC0066,Nagpur,Maharashtra,0.25
FAC0064,FAC0067,Nagpur,Maharashtra,0.92
FAC0064,FAC0068,Nagpur,Maharashtra,1.42
FAC0064,FAC0069,Nagpur,Maharashtra,1.34
FAC0064,FAC0070,Nagpur,Maharashtra,3.26
FAC0064,FAC0071,Nagpur,Maharashtra,2.96
FAC0064,FAC0072,Nagpur,Maharashtra,3.59
FAC0064,FAC0073,Nagpur,Maharashtra,3.54
FAC0064,FAC0074,Nagpur,Maharashtra,24.62
FAC0064,FAC0075,Nagpur,Maharashtra,18.11
FAC0064,FAC0076,Nagpur,Maharashtra,21.66
FAC0064,FAC0077,Nagpur,Maharashtra,3.36
FAC0064,FAC0078,Nagpur,Maharashtra,3.83
FAC0064,FAC0079,Nagpur,Maharashtra,6.01
FAC0064,FAC0080,Nagpur,Maharashtra,5.88
FAC0064,FAC0081,Nagpur,Maharashtra,14.66
FAC0064,FAC0082,Nagpur,Maharashtra,8.72
FAC0064,FAC0083,Nagpur,Maharashtra,5.81
FAC0064,FAC0084,Nagpur,Maharashtra,4.17
FAC0064,FAC0085,Nagpur,Maharashtra,1.95
FAC0064,FAC0086,Nagpur,Maharashtra,2.16
FAC0064,FAC0087,Nagpur,Maharashtra,2.03
FAC0064,FAC0088,Nagpur,Maharashtra,20.56
FAC0064,FAC0089,Nagpur,Maharashtra,5.49
FAC0064,FAC0090,Nagpur,Maharashtra,6.06
FAC0065,FAC0061,Nagpur,Maharashtra,1.6
FAC0065,FAC0062,Nagpur,Maharashtra,1.36
FAC0065,FAC0063,Nagpur,Maharashtra,1.38
FAC0065,FAC0064,Nagpur,Maharashtra,0.69
FAC0065,FAC0066,Nagpur,Maharashtra,0.61
FAC0065,FAC0067,Nagpur,Maharashtra,0.49
FAC0065,FAC0068,Nagpur,Maharashtra,1.66
FAC0065,FAC0069,Nagpur,Maharashtra,1.58
FAC0065,FAC0070,Nagpur,Maharashtra,3.5
FAC0065,FAC0071,Nagpur,Maharashtra,3.44
FAC0065,FAC0072,Nagpur,Maharashtra,3.83
FAC0065,FAC0073,Nagpur,Maharashtra,3.78
FAC0065,FAC0074,Nagpur,Maharashtra,24.86
FAC0065,FAC0075,Nagpur,Maharashtra,18.58
FAC0065,FAC0076,Nagpur,Maharashtra,22.13
FAC0065,FAC0077,Nagpur,Maharashtra,3.6
FAC0065,FAC0078,Nagpur,Maharashtra,4.3
FAC0065,FAC0079,Nagpur,Maharashtra,6.48
FAC0065,FAC0080,Nagpur,Maharashtra,6.35
FAC0065,FAC0081,Nagpur,Maharashtra,15.13
FAC0065,FAC0082,Nagpur,Maharashtra,8.62
FAC0065,FAC0083,Nagpur,Maharashtra,6.05
FAC0065,FAC0084,Nagpur,Maharashtra,3.96
FAC0065,FAC0085,Nagpur,Maharashtra,1.73
FAC0065,FAC0086,Nagpur,Maharashtra,1.94
FAC0065,FAC0087,Nagpur,Maharashtra,1.82
FAC0065,FAC0088,Nagpur,Maharashtra,21.03
FAC0065,FAC0089,Nagpur,Maharashtra,5.27
FAC0065,FAC0090,Nagpur,Maharashtra,5.84
FAC0066,FAC0061,Nagpur,Maharashtra,1.99
FAC0066,FAC0062,Nagpur,Maharashtra,1.53
FAC0066,FAC0063,Nagpur,Maharashtra,0.92
FAC0066,FAC0064,Nagpur,Maharashtra,0.25
FAC0066,FAC0065,Nagpur,Maharashtra,0.55
FAC0066,FAC0067,Nagpur,Maharashtra,0.74
FAC0066,FAC0068,Nagpur,Maharashtra,1.2
FAC0066,FAC0069,Nagpur,Maharashtra,1.12
FAC0066,FAC0070,Nagpur,Maharashtra,3.04
FAC0066,FAC0071,Nagpur,Maharashtra,2.97
FAC0066,FAC0072,Nagpur,Maharashtra,3.37
FAC0066,FAC0073,Nagpur,Maharashtra,3.4
FAC0066,FAC0074,Nagpur,Maharashtra,24.48
FAC0066,FAC0075,Nagpur,Maharashtra,18.34
FAC0066,FAC0076,Nagpur,Maharashtra,21.89
FAC0066,FAC0077,Nagpur,Maharashtra,3.22
FAC0066,FAC0078,Nagpur,Maharashtra,4.06
FAC0066,FAC0079,Nagpur,Maharashtra,6.24
FAC0066,FAC0080,Nagpur,Maharashtra,6.11
FAC0066,FAC0081,Nagpur,Maharashtra,14.89
FAC0066,FAC0082,Nagpur,Maharashtra,8.95
FAC0066,FAC0083,Nagpur,Maharashtra,6.03
FAC0066,FAC0084,Nagpur,Maharashtra,4.42
FAC0066,FAC0085,Nagpur,Maharashtra,2.2
FAC0066,FAC0086,Nagpur,Maharashtra,2.41
FAC0066,FAC0087,Nagpur,Maharashtra,2.28
FAC0066,FAC0088,Nagpur,Maharashtra,20.79
FAC0066,FAC0089,Nagpur,Maharashtra,5.74
FAC0066,FAC0090,Nagpur,Maharashtra,6.31
FAC0067,FAC0061,Nagpur,Maharashtra,1.56
FAC0067,FAC0062,Nagpur,Maharashtra,1.2
FAC0067,FAC0063,Nagpur,Maharashtra,0.95
FAC0067,FAC0064,Nagpur,Maharashtra,0.92
FAC0067,FAC0065,Nagpur,Maharashtra,0.43
FAC0067,FAC0066,Nagpur,Maharashtra,0.75
FAC0067,FAC0068,Nagpur,Maharashtra,1.23
FAC0067,FAC0069,Nagpur,Maharashtra,1.15
FAC0067,FAC0070,Nagpur,Maharashtra,3.07
FAC0067,FAC0071,Nagpur,Maharashtra,3.0
FAC0067,FAC0072,Nagpur,Maharashtra,3.39
FAC0067,FAC0073,Nagpur,Maharashtra,3.43
FAC0067,FAC0074,Nagpur,Maharashtra,24.51
FAC0067,FAC0075,Nagpur,Maharashtra,18.37
FAC0067,FAC0076,Nagpur,Maharashtra,21.92
FAC0067,FAC0077,Nagpur,Maharashtra,3.25
FAC0067,FAC0078,Nagpur,Maharashtra,4.09
FAC0067,FAC0079,Nagpur,Maharashtra,6.27
FAC0067,FAC0080,Nagpur,Maharashtra,6.14
FAC0067,FAC0081,Nagpur,Maharashtra,14.91
FAC0067,FAC0082,Nagpur,Maharashtra,8.75
FAC0067,FAC0083,Nagpur,Maharashtra,6.06
FAC0067,FAC0084,Nagpur,Maharashtra,4.09
FAC0067,FAC0085,Nagpur,Maharashtra,1.86
FAC0067,FAC0086,Nagpur,Maharashtra,2.07
FAC0067,FAC0087,Nagpur,Maharashtra,1.95
FAC0067,FAC0088,Nagpur,Maharashtra,20.82
FAC0067,FAC0089,Nagpur,Maharashtra,5.4
FAC0067,FAC0090,Nagpur,Maharashtra,5.97
FAC0068,FAC0061,Nagpur,Maharashtra,1.96
FAC0068,FAC0062,Nagpur,Maharashtra,1.47
FAC0068,FAC0063,Nagpur,Maharashtra,0.82
FAC0068,FAC0064,Nagpur,Maharashtra,1.23
FAC0068,FAC0065,Nagpur,Maharashtra,1.45
FAC0068,FAC0066,Nagpur,Maharashtra,0.97
FAC0068,FAC0067,Nagpur,Maharashtra,1.01
FAC0068,FAC0069,Nagpur,Maharashtra,0.62
FAC0068,FAC0070,Nagpur,Maharashtra,2.54
FAC0068,FAC0071,Nagpur,Maharashtra,2.48
FAC0068,FAC0072,Nagpur,Maharashtra,2.87
FAC0068,FAC0073,Nagpur,Maharashtra,3.34
FAC0068,FAC0074,Nagpur,Maharashtra,24.42
FAC0068,FAC0075,Nagpur,Maharashtra,18.25
FAC0068,FAC0076,Nagpur,Maharashtra,21.79
FAC0068,FAC0077,Nagpur,Maharashtra,2.9
FAC0068,FAC0078,Nagpur,Maharashtra,3.96
FAC0068,FAC0079,Nagpur,Maharashtra,6.14
FAC0068,FAC0080,Nagpur,Maharashtra,6.01
FAC0068,FAC0081,Nagpur,Maharashtra,14.79
FAC0068,FAC0082,Nagpur,Maharashtra,8.85
FAC0068,FAC0083,Nagpur,Maharashtra,5.94
FAC0068,FAC0084,Nagpur,Maharashtra,4.67
FAC0068,FAC0085,Nagpur,Maharashtra,2.2
FAC0068,FAC0086,Nagpur,Maharashtra,2.38
FAC0068,FAC0087,Nagpur,Maharashtra,2.42
FAC0068,FAC0088,Nagpur,Maharashtra,20.69
FAC0068,FAC0089,Nagpur,Maharashtra,5.99
FAC0068,FAC0090,Nagpur,Maharashtra,6.56
FAC0069,FAC0061,Nagpur,Maharashtra,2.04
FAC0069,FAC0062,Nagpur,Maharashtra,1.55
FAC0069,FAC0063,Nagpur,Maharashtra,0.9
FAC0069,FAC0064,Nagpur,Maharashtra,1.3
FAC0069,FAC0065,Nagpur,Maharashtra,1.53
FAC0069,FAC0066,Nagpur,Maharashtra,1.05
FAC0069,FAC0067,Nagpur,Maharashtra,1.09
FAC0069,FAC0068,Nagpur,Maharashtra,0.08
FAC0069,FAC0070,Nagpur,Maharashtra,2.62
FAC0069,FAC0071,Nagpur,Maharashtra,2.56
FAC0069,FAC0072,Nagpur,Maharashtra,2.95
FAC0069,FAC0073,Nagpur,Maharashtra,3.42
FAC0069,FAC0074,Nagpur,Maharashtra,24.5
FAC0069,FAC0075,Nagpur,Maharashtra,18.32
FAC0069,FAC0076,Nagpur,Maharashtra,21.87
FAC0069,FAC0077,Nagpur,Maharashtra,2.98
FAC0069,FAC0078,Nagpur,Maharashtra,4.04
FAC0069,FAC0079,Nagpur,Maharashtra,6.22
FAC0069,FAC0080,Nagpur,Maharashtra,6.09
FAC0069,FAC0081,Nagpur,Maharashtra,14.87
FAC0069,FAC0082,Nagpur,Maharashtra,8.93
FAC0069,FAC0083,Nagpur,Maharashtra,6.02
FAC0069,FAC0084,Nagpur,Maharashtra,4.75
FAC0069,FAC0085,Nagpur,Maharashtra,2.28
FAC0069,FAC0086,Nagpur,Maharashtra,2.46
FAC0069,FAC0087,Nagpur,Maharashtra,2.5
FAC0069,FAC0088,Nagpur,Maharashtra,20.77
FAC0069,FAC0089,Nagpur,Maharashtra,6.07
FAC0069,FAC0090,Nagpur,Maharashtra,6.64
FAC0070,FAC0061,Nagpur,Maharashtra,2.78
FAC0070,FAC0062,Nagpur,Maharashtra,2.29
FAC0070,FAC0063,Nagpur,Maharashtra,1.64
FAC0070,FAC0064,Nagpur,Maharashtra,2.04
FAC0070,FAC0065,Nagpur,Maharashtra,2.27
FAC0070,FAC0066,Nagpur,Maharashtra,1.79
FAC0070,FAC0067,Nagpur,Maharashtra,1.83
FAC0070,FAC0068,Nagpur,Maharashtra,0.82
FAC0070,FAC0069,Nagpur,Maharashtra,0.74
FAC0070,FAC0071,Nagpur,Maharashtra,1.35
FAC0070,FAC0072,Nagpur,Maharashtra,1.8
FAC0070,FAC0073,Nagpur,Maharashtra,3.94
FAC0070,FAC0074,Nagpur,Maharashtra,25.02
FAC0070,FAC0075,Nagpur,Maharashtra,19.06
FAC0070,FAC0076,Nagpur,Maharashtra,22.61
FAC0070,FAC0077,Nagpur,Maharashtra,1.83
FAC0070,FAC0078,Nagpur,Maharashtra,4.78
FAC0070,FAC0079,Nagpur,Maharashtra,6.96
FAC0070,FAC0080,Nagpur,Maharashtra,5.82
FAC0070,FAC0081,Nagpur,Maharashtra,15.61
FAC0070,FAC0082,Nagpur,Maharashtra,9.67
FAC0070,FAC0083,Nagpur,Maharashtra,6.75
FAC0070,FAC0084,Nagpur,Maharashtra,5.49
FAC0070,FAC0085,Nagpur,Maharashtra,3.02
FAC0070,FAC0086,Nagpur,Maharashtra,3.2
FAC0070,FAC0087,Nagpur,Maharashtra,3.24
FAC0070,FAC0088,Nagpur,Maharashtra,21.51
FAC0070,FAC0089,Nagpur,Maharashtra,6.81
FAC0070,FAC0090,Nagpur,Maharashtra,7.38
FAC0071,FAC0061,Nagpur,Maharashtra,4.36
FAC0071,FAC0062,Nagpur,Maharashtra,3.87
FAC0071,FAC0063,Nagpur,Maharashtra,3.56
FAC0071,FAC0064,Nagpur,Maharashtra,3.89
FAC0071,FAC0065,Nagpur,Maharashtra,4.18
FAC0071,FAC0066,Nagpur,Maharashtra,3.71
FAC0071,FAC0067,Nagpur,Maharashtra,3.75
FAC0071,FAC0068,Nagpur,Maharashtra,2.74
FAC0071,FAC0069,Nagpur,Maharashtra,2.66
FAC0071,FAC0070,Nagpur,Maharashtra,1.92
FAC0071,FAC0072,Nagpur,Maharashtra,1.57
FAC0071,FAC0073,Nagpur,Maharashtra,4.6
FAC0071,FAC0074,Nagpur,Maharashtra,26.53
FAC0071,FAC0075,Nagpur,Maharashtra,20.02
FAC0071,FAC0076,Nagpur,Maharashtra,23.19
FAC0071,FAC0077,Nagpur,Maharashtra,2.21
FAC0071,FAC0078,Nagpur,Maharashtra,5.74
FAC0071,FAC0079,Nagpur,Maharashtra,6.65
FAC0071,FAC0080,Nagpur,Maharashtra,5.0
FAC0071,FAC0081,Nagpur,Maharashtra,16.57
FAC0071,FAC0082,Nagpur,Maharashtra,10.62
FAC0071,FAC0083,Nagpur,Maharashtra,7.71
FAC0071,FAC0084,Nagpur,Maharashtra,6.49
FAC0071,FAC0085,Nagpur,Maharashtra,3.95
FAC0071,FAC0086,Nagpur,Maharashtra,4.13
FAC0071,FAC0087,Nagpur,Maharashtra,4.17
FAC0071,FAC0088,Nagpur,Maharashtra,20.71
FAC0071,FAC0089,Nagpur,Maharashtra,8.48
FAC0071,FAC0090,Nagpur,Maharashtra,9.05
FAC0072,FAC0061,Nagpur,Maharashtra,4.06
FAC0072,FAC0062,Nagpur,Maharashtra,3.57
FAC0072,FAC0063,Nagpur,Maharashtra,3.26
FAC0072,FAC0064,Nagpur,Maharashtra,3.66
FAC0072,FAC0065,Nagpur,Maharashtra,3.88
FAC0072,FAC0066,Nagpur,Maharashtra,3.41
FAC0072,FAC0067,Nagpur,Maharashtra,3.45
FAC0072,FAC0068,Nagpur,Maharashtra,2.44
FAC0072,FAC0069,Nagpur,Maharashtra,2.35
FAC0072,FAC0070,Nagpur,Maharashtra,1.62
FAC0072,FAC0071,Nagpur,Maharashtra,1.89
FAC0072,FAC0073,Nagpur,Maharashtra,4.3
FAC0072,FAC0074,Nagpur,Maharashtra,26.23
FAC0072,FAC0075,Nagpur,Maharashtra,20.47
FAC0072,FAC0076,Nagpur,Maharashtra,23.64
FAC0072,FAC0077,Nagpur,Maharashtra,1.91
FAC0072,FAC0078,Nagpur,Maharashtra,6.19
FAC0072,FAC0079,Nagpur,Maharashtra,7.1
FAC0072,FAC0080,Nagpur,Maharashtra,5.45
FAC0072,FAC0081,Nagpur,Maharashtra,17.02
FAC0072,FAC0082,Nagpur,Maharashtra,11.07
FAC0072,FAC0083,Nagpur,Maharashtra,8.16
FAC0072,FAC0084,Nagpur,Maharashtra,6.19
FAC0072,FAC0085,Nagpur,Maharashtra,4.39
FAC0072,FAC0086,Nagpur,Maharashtra,4.58
FAC0072,FAC0087,Nagpur,Maharashtra,4.62
FAC0072,FAC0088,Nagpur,Maharashtra,21.15
FAC0072,FAC0089,Nagpur,Maharashtra,8.42
FAC0072,FAC0090,Nagpur,Maharashtra,8.99
FAC0073,FAC0061,Nagpur,Maharashtra,3.7
FAC0073,FAC0062,Nagpur,Maharashtra,3.21
FAC0073,FAC0063,Nagpur,Maharashtra,3.49
FAC0073,FAC0064,Nagpur,Maharashtra,3.96
FAC0073,FAC0065,Nagpur,Maharashtra,4.18
FAC0073,FAC0066,Nagpur,Maharashtra,3.7
FAC0073,FAC0067,Nagpur,Maharashtra,3.74
FAC0073,FAC0068,Nagpur,Maharashtra,3.92
FAC0073,FAC0069,Nagpur,Maharashtra,3.84
FAC0073,FAC0070,Nagpur,Maharashtra,3.39
FAC0073,FAC0071,Nagpur,Maharashtra,4.21
FAC0073,FAC0072,Nagpur,Maharashtra,3.67
FAC0073,FAC0074,Nagpur,Maharashtra,22.94
FAC0073,FAC0075,Nagpur,Maharashtra,20.77
FAC0073,FAC0076,Nagpur,Maharashtra,24.46
FAC0073,FAC0077,Nagpur,Maharashtra,2.05
FAC0073,FAC0078,Nagpur,Maharashtra,6.63
FAC0073,FAC0079,Nagpur,Maharashtra,8.81
FAC0073,FAC0080,Nagpur,Maharashtra,7.77
FAC0073,FAC0081,Nagpur,Maharashtra,17.46
FAC0073,FAC0082,Nagpur,Maharashtra,8.99
FAC0073,FAC0083,Nagpur,Maharashtra,8.6
FAC0073,FAC0084,Nagpur,Maharashtra,5.3
FAC0073,FAC0085,Nagpur,Maharashtra,4.78
FAC0073,FAC0086,Nagpur,Maharashtra,4.98
FAC0073,FAC0087,Nagpur,Maharashtra,4.86
FAC0073,FAC0088,Nagpur,Maharashtra,23.36
FAC0073,FAC0089,Nagpur,Maharashtra,6.77
FAC0073,FAC0090,Nagpur,Maharashtra,7.18
FAC0074,FAC0061,Nagpur,Maharashtra,22.37
FAC0074,FAC0062,Nagpur,Maharashtra,21.88
FAC0074,FAC0063,Nagpur,Maharashtra,22.16
FAC0074,FAC0064,Nagpur,Maharashtra,22.62
FAC0074,FAC0065,Nagpur,Maharashtra,22.85
FAC0074,FAC0066,Nagpur,Maharashtra,22.37
FAC0074,FAC0067,Nagpur,Maharashtra,22.42
FAC0074,FAC0068,Nagpur,Maharashtra,22.6
FAC0074,FAC0069,Nagpur,Maharashtra,22.52
FAC0074,FAC0070,Nagpur,Maharashtra,23.39
FAC0074,FAC0071,Nagpur,Maharashtra,23.71
FAC0074,FAC0072,Nagpur,Maharashtra,23.67
FAC0074,FAC0073,Nagpur,Maharashtra,21.65
FAC0074,FAC0075,Nagpur,Maharashtra,39.58
